Brand Name,City,Name,Latitude,Longitude,Phone,Fax,Email,Address
Jeep,Belgaum,Sutaria Automobiles,15.883574,74.493302,7026636127,,sutariafiat@gmail.com,"Plot # 1M , Bauxite Road, Kangrali Industrial Area, Belgaum, Karnataka 590010"
Jeep,Bangalore,KHT Agencies,13.023054,77.554995,9035073000,,admin@khtprime.com,"92/93, Inner Ring road, Koramangala, Amar Jyothi Layout, Bangalore, Karnataka 560071"
Jeep,Bangalore,KHT Agencies,13.023688,77.548316,8494911115,,,"Old No.15A, New No.44, Industrial Suburb Service Road, Industrial Suburb Service Road, Yeshwantpur, Opposite to shell petrol bunk, Bangalore, Karnataka 560022"
Jeep,Bangalore,Mps Motors,12.898704,77.576385,08046466600,,sales@mps-fca.com,"386/1/383/362/70, GR Grand Plaza, Kanakapura Main Road, Jaraganahalli Village, Near JP Nagar Metro Station, Bangalore, Karnataka 560078"
Jeep,Bangalore,Mps Motors,12.859409,77.652498,,,,"Survery No. 4, Panchayat Khata No. 62-4, Hosur Road, Beratena Agrahara Village, Begur Hobli, Near Electronic City, Lavakusha Nagar, Bangalore, Karnataka 560100"
Jeep,Bangalore,P P S Jeep,12.904986,77.57354,7997988777,,salesmanager.blr@mps-fca.com,"386/1/383/362/70, G R Grand Plaza, Kanakapura Main Road, Jaraganahalli Village, Near JP Nagar Metro Station, Bangalore, Karnataka 560078"
Jeep,Bhubaneswar,Shree Bharat Motors,20.333267,85.883125,8599011582,,,"NH-5, Pahal, Bhubaneswar, Orissa 752101"
Jeep,Kozhikode,Kvr Motor Cars,11.28103,75.770104,9605733311,,gm@kvrfiat.com,"Tellicherry Road, Thazhe Chovva, Near South railway Gate, Kozhikode, Kerala 673005"
Jeep,Kozhikode,Kvr Motors,11.280108,75.771606,9605733311,,shinoj.pn@kvr-fca.com,"1/3446 F, West Hill (PO), Calicut, Near Kanakalaya Bank, Chakkorathukulam, Kozhikode, Kerala 673005"
Jeep,Chandigarh,Kas Cars Private Limited,30.716752,76.702056,7710619991,,arun.kumar@kascars.in,"Area Phase-I, Plot No-171, Industrial, Chandigarh, Chandigarh 160002"
Jeep,Chandigarh,Wsl Automobile,30.71675,76.702055,7375006409,,gm@wheelsfiat.com,"Plot No. D-144, Industrial Area Phase - 7, Near Competent, Chandigarh, Chandigarh 160059"
Jeep,Chennai,RDC Automobile,12.954568,80.24253, 7073685333,,rdcautomobile@jeepindia.com,"No: 144, Perungudi, Old Mahabalipuram Road, Chennai, Tamil Nadu 600096"
Jeep,Chennai,Ramkay Fca,13.05378,80.249416,9940177000,,Jeep@ramkay-fca.com,"Old No. 179 New No. 8, Nungambakkam, Kodambakkam High Road, Chennai, Tamil Nadu 600034"
Jeep,Kochi,Gma Pinnacle Automotives,10.049753,76.31631,7559997799,,crm@pinnaclejeep.com,"Door No.601,14/601, Choornikkara Grama Panchayath, NH 47, PO Thaikkattukara, Aluva, Opposite to Muttam Metro Station, Kochi, Kerala 683591"
Jeep,Coimbatore,Srt Fiat,11.033088,77.028154,7307835029,,agm@srtgroup.co.in,"1151A, Mettupalayam Road, Saibaba Kovi, Opp. Ganga Hospital, Coimbatore, Tamil Nadu 641101"
Jeep,Dehradun,LSC Autowheels,30.300105,78.007916,8954800123 ,,asm@lsc-fca.com,"Mohabewala Industrial Area, Saharanpur Road, Post office Clement Town, Opp. Manav Kendra, Dehradun, Uttaranchal 248002"
Jeep,New Delhi,Landmark Lifestyle Cars,28.50917,77.298692,7375003424,,purvi.g@landmarkjeep.in,"D5, Block No. B1, Mathura Road, Mohan Cooperative Industrial Area, New Delhi, Delhi 110044"
Jeep,New Delhi,Landmark Lifestyle Cars,28.509809,77.081508,7375003424,,purvi.g@landmarkjeep.in,"Plot No.10A, Motinagar, Shivaji Marg, New Delhi, Delhi 110015"
Jeep,Ernakulam,Gma Pinnacle Automotives,10.088056,76.343622,7559997777,,sales@pinnaclejeep.com,"NH-47, Thaikkattukara-P O, Kochi, Opp: Metro Rail Yard - Muttom, Ernakulam, Kerala 683106"
Jeep,Ernakulam,Gma Pinnacle Automotives,9.94308,76.317996,,,,"Door No. 2/282, NH 47 Bypass, Ernakulam, Maradu P.O, Kundannur, Ernakulam, Kerala 682304"
Jeep,Ernakulam,Gma Pinnacle Automotives,9.989191,76.570592,,,,"Door No 614/E, Molayil Arcade, Cochin, Kadathy, Muvattupuzha, Ernakulam, Kerala 686672"
Jeep,Gurgaon,Landmark Lifestyle Cars,28.478761,77.097048,7375003424,,purvi.g@landmarkjeep.in,"G-4, B-1, M G Road, Ground Floor, Solitaire Plaza, Gurgaon, Haryana 122002"
Jeep,Gurgaon,Landmark Lifestyle Cars,28.478761,77.097048,7375003424,,purvi.g@landmarkjeep.in,"G-4, B-1, M G Road, Ground Floor, Solitaire Plaza, Gurgaon, Haryana 122002"
Jeep,Guwahati,Mahesh Motors,26.159697,91.782208,7002900266,,maheshfiat@outlook.com,"G-1 , Sohum Residency,  Baruah Road, Ground Floor,  R.G, Guwahati, Assam 781014"
Jeep,Hisar,Paramount Cars India Private Limited,29.131702,75.76072,8882501515,,vivekahluwalia@jsbgroup.in,"Shyam Complex, Vidyut Nagar, Opposite Jindal Marg, Hisar, Haryana 125005"
Jeep,Hubli,Bellad Enterprises Private Limited,15.368246,75.120685,8362218337,,sales1@bellad-fca.com,"P.B. Road, Opp. NGEF, Rayapur, Hubli, Karnataka 580025"
Jeep,Hyderabad,Pride Jeep And Fiat,17.428398,78.493112,8498900900,,sm@pridefca.com,"Plot No-240, Nirvana, Road No-36, Jubilee Hills, Jubliee check post, Hyderabad, Telangana 500033"
Jeep,Imphal,N.r Traders,24.746838,93.935352,8974008839,,nr_traders2010@yahoo.in,"Thongju Part II, Pheijaleitong, Canchipur, East District, Singjamei, Imphal, Manipur 795003"
Jeep,Indore,Satguru Engitech,22.69071,75.865556,7771010422,,satguru.fca@gmail.com,"10,  A. B. Road,  Vishnu Puri,  Near Medisquare Hospital, Indore, Madhya Pradesh 452001"
Jeep,Jabalpur,Khatwani Motors,23.15659,79.920242,7970111110,,info@khatwani-fca.com,"1142, Madan Mahal, Nagpur Main Road, Near Gulati Pump, Opposite Axis Bank - Bhasin Acropolis, Jabalpur, Madhya Pradesh 482001"
Jeep,Jaipur,Akar Cars,26.987049,75.777483,7374002049,,akarmotors@rediffmail.com,"B-123A, Road No.9, Vishwakarma Industrial Area, Jaipur, Rajasthan 302016"
Jeep,Jaipur,Akar Cars Private Limited,26.920287,75.789682,,,,"S-1, Fathe Singh Ki Dharamshala, Kalward Scheme, Station Road, Gopal Bari, Jaipur, Rajasthan 302001"
Jeep,Jalandhar,Goyal Jeep,31.277038,75.678497,8287688853,,salesjeep.jal@gitanshgroup.com,"G.T Road, Khajurla, Near Haveli, Jalandhar, Punjab 144418"
Jeep,Jammu,Gulhati Cars,32.674944,74.889228,7375006229,,crm@nationalfiat.com,"NH 1 A, Greater Kailash Chowk, Opposite Utsav Banquet Hall, Jammu, Jammu and Kashmir 180011"
Jeep,Jamshedpur,Titania Auto Cars,22.815931,86.097243,6207900669,,info@titania-fca.com,"229, Usha More, Main Road, PO: Gamharia, Khata No.28 , Saraikela Karshawan, Jamshedpur, Jharkhand 832108"
Jeep,Jodhpur,P C Bhandari Cars,26.236684,73.019484,9680518874,,chirbhu@gmail.com,"E.329/A,  Basni 2nd Phase, Opposite AIIMS, Jodhpur, Rajasthan 342006"
Jeep,Kanpur,Smart Motors,26.48255,80.343143,7897995060,,"smartmotorsfiat@outlook.com, smartmotorsshowroom@hotmail.com","Plot No. 01, 14/75, Civil Lines, Gopal Vihar, Kanpur, Uttar Pradesh 208001"
Jeep,Karnal,Rahul Jeep,29.647462,76.983436,7375006031,,raokartik99@gmail.com,"118-119 Miles Stone, GT Road, NH - 1, Karnal, Haryana 132001"
Jeep,Kochi,Gma Pinnacle Automotives,10.049753,76.31631,7559997799,,crm@pinnaclejeep.com,"Door No.601,14/601, Choornikkara Grama Panchayath, NH 47, PO Thaikkattukara, Aluva, Opposite to Muttam Metro Station, Kochi, Kerala 683591"
Jeep,Kolhapur,Aaron Wheels Llp,16.699822,74.24893,7375004702,,rekhaaaronfiat@gmail.com',"1169 B/2, Rajaram Road, “E” Ward, Kolhapur, Maharashtra 416001"
Jeep,Kolkata,Celica Automobiles,22.551424,88.354101,9051035485,,info@celica.in,"24, Park Street, Ground Floor of Annex Building, Kolkata, West Bengal 700016"
Jeep,Kota,Mundra Automobiles,25.134135,75.864184,7665012390,,"mundrafiatcars@gmail.com, mundrafiatservice@gmail.com","G-10, Road No.5, Automobile Zone, Kota, Rajasthan 324005"
Jeep,Kozhikode,Kvr Motor Cars,11.28103,75.770104,9605733311,,gm@kvrfiat.com,"Tellicherry Road, Thazhe Chovva, Near South railway Gate, Kozhikode, Kerala 673005"
Jeep,Kozhikode,Kvr Motors,11.280108,75.771606,9605733311,,shinoj.pn@kvr-fca.com,"1/3446 F, West Hill (PO), Calicut, Near Kanakalaya Bank, Chakkorathukulam, Kozhikode, Kerala 673005"
Jeep,Lucknow,Classic Cars,26.879906,80.934579,7375097861,,classic.fiatcars@gmail.com,"Sitapur Road, Daliganj Railway Crossing, Near Central Bank Of India, Lucknow, Uttar Pradesh 226020"
Jeep,Ludhiana,Goyal Jeep,30.661156,76.296519,7375006032,,salesjeep.ldh@gitanshgroup.com,"Village Jugiana, G.T Road, adjoining IBP Petrol Pump, Ludhiana, Punjab 141014"
Jeep,Madurai,Aras Pvpv Motori,9.966555,78.15953,9585277888,,fiat.sales@araspvpv.in,"35/1, Dindigul National Highways, Vilangudi, Madurai, Near ARC Parcel Service, Madurai, Tamil Nadu 625008"
Jeep,Meerut,Crystal Motorcars Private Limited,28.92417,77.652326,7375091727,,customer@crystal-fca.com,"363/2, IE KUNDA, Delhi Road, Bypass road, Pratap pur, Meerut, Uttar Pradesh 250002"
Jeep,Mohali,Wsl Automobiles,30.716797,76.702607,7375006409,,arnav.gupta3095@gmail.com,"Plot No. D-144, Wsl Auto, Sector-73, Industrial Area Phase-7, Phase 7, Mohali, Punjab 160055"
Jeep,Mumbai,Landmark Lifestyle Cars,18.988854,72.813912,7045877721,,cre.sales@landmarkjeep.in,"D block, Dr Annie Besant Rd, Worli, Shiv Sagar Estate, Mumbai, Maharashtra 400018"
Jeep,Mumbai,Landmark Lifestyle Cars,19.118659,72.850406,9867096727,,susheel.m@landmarkjeep.in,"Juhu lane,  C.D. Barfiwala Marg, Andheri (W), Peninsula Heights, Mumbai, Maharashtra 400058"
Jeep,Mysore,Urs Kar Service Centre,12.32507,76.611643,9611133546,,sm.fiat@urskar.com,"No.201, Hunsur Main Road, Hinkal, Survey 1/B, Mysore, Karnataka 570017"
Jeep,Nagpur,Central Avenue  Trading Company,21.151813,79.143935,9881722001,,,"Plot No.40, Old Bhandara Road, Jalaram Nagar, Near Railway Crossing, Nagpur, Maharashtra 440008"
Jeep,Nashik,Moharir Auto,19.991638,73.741112,8446670555,,jeepnashik@gmail.com,"Plot.No.07 ,  Trimbak Road, S.No.1043/02/02, Nashik, Maharashtra 422002"
Jeep,New Delhi,Landmark Lifestyle Cars,28.50917,77.298692,7375003424,,purvi.g@landmarkjeep.in,"D5, Block No. B1, Mathura Road, Mohan Cooperative Industrial Area, New Delhi, Delhi 110044"
Jeep,New Delhi,Landmark Lifestyle Cars,28.509809,77.081508,7375003424,,purvi.g@landmarkjeep.in,"Plot No.10A, Motinagar, Shivaji Marg, New Delhi, Delhi 110015"
Jeep,Panaji,Mvr Automotive,15.466709,73.806588, 08322463919,,info@mvr-fca.com,"15/53/A3, Miramar Highway, Miramar In Tiswadi, Opp Harley Davidson Showroom-Caranzalem, Panaji, Goa 403001"
Jeep,Panaji,Quadros Motors,15.485306,73.834706,8411004077,,quadrosmotors.blossom@gmail.com,"Shop No 2 , Dukle Arcade St Inez , Panaji, Goa 403001"
Jeep,Panipat,Rahul Pam,29.799702,77.004836,,,,"GT Road, Opp Sector-25, Near Laskeri Mal Satish Chander Petrol Pump, Panipat, Haryana 132103"
Jeep,Patna,Rrukmani Group Automobiles,25.599929,85.183992,7070095631,,rukmaniautomobiles@gmail.com," Kankarbagh Mainroad, Kumhrar, Vasudeo Commercial Complex, Patna, Bihar 800020"
Jeep,Pune,Sky Moto Automobiles,18.54527,73.92064,9881716361,,Sm@skymoto.in,"Showroom no. 01 & 02, Ground Floor,  Senapati Bapat Road, Sr. No. 403,  ICC Tech Park , Pune, Maharashtra 411016"
Jeep,Pune,Sky Moto Automobiles,18.530681,73.829895,8380044456,,salesmanager@skymoto-fca.com,"ICC Tower, Ground Floor, Senapati Bapat Road, Pune, Near Pantaloon Mall,Opp. J W Marriott Hotel, Pune, Maharashtra 411052"
Jeep,Pune,Sky Moto Automobiles,18.603273,73.752605,8380061277,,crm@skymoto-fca.com,"Shop Bearing No-102, Ground Floor, Pushpak Business Hub, Pune-Mumbai Highway, Bhumkar Chowk, Village-Wakad, Survey No-130/4/1B+5B, 130/4/1B+5K/3& 130/4/1B+5B/3, Pune, Maharashtra 411057"
Jeep,Pune,Sky Moto Automobiles,18.514459,73.93246,,,,"Sr No-145, Magarpatta Road, Keshav Nagar, Hadapsar, Near Magarpatta City Main Gate, Pune, Maharashtra 411028"
Jeep,Raipur,Car Planet Enterprises,21.220896,81.649196,8962765553,,reena2529@gmail.com,"Ring Road No.1, Upadhyay Nagar, Opposite to Deen Dayal , Raipur, Chhattisgarh 492013"
Jeep,Rajkot,Pride Pd Cars Private Limited,22.244125,70.800399,9033409900,,GM@PRIDEFIAT.COM,"Gondal-Ahmedabad, By Pass Circle, Beside of Flyover, Gondal Road, National Highway 8-B, Rajkot, Gujarat 360004"
Jeep,Ranchi,K. P. Automobiles,23.378836,85.356038,7781017907,,kpautorncsales@gmail.com,"H.B Road, Kokar,   Near Post Office, Ranchi, Jharkhand 834001"
Jeep,Rohtak,Sahil Automobiles,28.896058,76.604596,,,,"90/1, Hissar Road, Rohtak, Near Invitation Garden, Rohtak, Haryana 124001"
Jeep,Salem,The True Sai Motorss,11.689354,78.128881,9003979786,,crm.sales@truesaimotorss.com,"Omalur Main Road, Narasodhipatti, Near Hotel Grand Estancia, Salem, Tamil Nadu 636004"
Jeep,Satara,Krishna Auto Link,17.721944,74.024451,9823648008,,krishnafiatfinance@gmail.com',"Sr. No. 522 B, 523 B, 513, At. Post. Wadhe, Near NH4, Satara, Maharashtra 412801"
Jeep,Secunderabad,A V Motors - Showroom,17.424152,78.493019,9505516655,,jeep@avmotors.co.in,"1-8-303/45, Secunderabad, Minister Road, Secunderabad, Telangana 500003"
Jeep,Solan,Tapan Industries,30.887718,77.088318,8629000372,,fcasalesmanagersolan@tapan.industries,"Barog Bye Pass, Solan, Goyal Complex-1, Shamlech, Solan, Himachal Pradesh 173211"
Jeep,Sonipat,Sahil Automobile Private Limited,28.974702,77.017815,7375006389,,smsales@sahilfiat.com,"E  56-57, Sahil Automobile Private limited, Main Rohtak road, Industrial area, Sonipat, Haryana 131001"
Jeep,Srinagar,Arg Automobiles,34.035511,74.802056,7375006325,,gmotors98@gmail.com,"Goripora Byepass, Sanatnagar, Near CRPF camp, Srinagar, Jammu and Kashmir 190008"
Jeep,Surat,Sukrit Autolink,21.153022,72.779172,9723202041,,sukrit.autolink1562@gmail.com,"G1 & G2 , Milagro Mile Stone, Someshwar Cross Road, Udhna Magdalla Road, Gujarat University,Vesu, Near Vir Narmad South, Surat, Gujarat 395007"
Jeep,Thiruvananthapuram,Deedi Motors Private Limited,8.506901,76.908237,9995808103,,gibusam.gn@deedi-fca.com,"NH Bypass, Erumalathop, Anayara P.O., Venpalavattom, Thiruvananthapuram, Kerala 695029"
Jeep,Thrissur,Hyson Auto Sales,10.497542,76.263397, 9526049500,, smsalesthrissur@hysonfiat. com,"TC 9/275-9, NH-47, Kuttanellur, Mannuthy By-pass, Thrissur, Kerala 680014"
Jeep,Tiruchirappalli,Jayarj Carz,10.744032,78.642701,7073685333,,jayarajcarz@jeepindia.com,"152/2, Tiruchy-Madurai Main Road, Panjapur, Tiruchirappalli, Tamil Nadu 620012"
Jeep,Tirunelveli,Rehoboth Cars,8.742201,77.716688,9360277702,,salesrehobothfiat@gmail.com,"134/5A1, Nh-7, Reddiarpatti Village, Kanyakumari-Madurai 4 Lane Way, Tirunelveli, Tamil Nadu 627007"
Jeep,Thiruvananthapuram,Deedi Motors Private Limited,8.506901,76.908237,9995808103,,gibusam.gn@deedi-fca.com,"NH Bypass, Erumalathop, Anayara P.O., Venpalavattom, Thiruvananthapuram, Kerala 695029"
Jeep,Udaipur,Nidhi Kamal Company,24.574009,73.746999,8094111189,,gm@nidhikamalfca.com,"E- 78, Nidhi kamal Jeep, Mewar Industrial Area, Madri, Udaipur, Rajasthan 313001"
Jeep,Vadodara,Bhaskara Automotion,22.384469,73.153588,9825007847,,bhaskarasales2@gmail.com,"460, Old NH - 8, Dashrath,  Opposite GSFC Colony Entrance,Near Ashok Leyland, Vadodara, Gujarat 390001"
Jeep,Vijayawada,Turbo Automotives,16.514925,80.705181,8886626635,,crm.turbofiat@gmail.com,"No.195/4 N 195/5 , NH-5 Road, Enikepadu,  Opp. Enikepadu Panchyat Office, Vijayawada, Andhra Pradesh 520001"
Jeep,Visakhapatnam,Orange Automobiles,17.740568,83.301258,7799888247,,,"Ground Floor , RR House, Port Stadium,  Narasimha Nagar, Visakhapatnam, Andhra Pradesh 530024"
Jeep,Visakhapatnam,Orange Automobiles,17.740568,83.301258,7799888247,,,"Ground Floor , RR House, Port Stadium,  Narasimha Nagar, Visakhapatnam, Andhra Pradesh 530024"
Jeep,Warangal,Sree Krishna Automotives,17.985919,79.572712,,,,"SY No-110, H No 23-6-114/2, Hunter Road, Shayampet, Opp FCI Godown's, Warangal, Telangana 506002"
Lamborghini,Bangalore,Lamborghini Mumbai,12.970803,77.598015,9591033670,,,"19/1, Vittal Malya Road, Doddamani, Near La Gardenia, Bangalore, Karnataka 560001"
Lamborghini,Bangalore,Lamborghini Mumbai,12.970803,77.598015,9591033670,,,"19/1, Vittal Malya Road, Doddamani, Near La Gardenia, Bangalore, Karnataka 560001"
Lamborghini,New Delhi,Lamborghini Delhi,28.508554,77.299438,9711300700,,,"A-16, Mathura Road, Mohan Co-operative Industrial Estate, Block E, New Delhi, Delhi 110044"
Lamborghini,Mumbai,Lamborghini Mumbai,19.012736,72.824319,9223542919,,,"Appassaheb Marathe Marg, Prabhadevi, Next To Century Bazzar, Mumbai, Maharashtra 400025"
Lamborghini,New Delhi,Lamborghini Delhi,28.508554,77.299438,9711300700,,,"A-16, Mathura Road, Mohan Co-operative Industrial Estate, Block E, New Delhi, Delhi 110044"
Land Rover,Ahmedabad,Cargo Motors,22.997124,72.498506,9978442691,,,"""aarambh"" Nr. Makarba, Sarkhej - Gandhinagar Hwy, Bodakdev, Opp. Rajpath Club, Ahmedabad, Gujarat 380015"
Land Rover,Aurangabad,Satish Motors,19.860131,75.402904,8551047777,,,"Showroom Gut No 135, Waladgaon, Waluj, Opp. Bajaj Auto Ltd, Aurangabad, Maharashtra 423701"
Land Rover,Bangalore,Marqland Motors,12.910933,77.627031,9686660235,,,"No 32/5, Hosur Road Opp., Roopen Agrahara, Bommanahalli, Royal Oak, Bangalore, Karnataka 560068"
Land Rover,Bangalore,Marqland Motors,12.910933,77.627031,9686660235,,,"No 32/5, Hosur Road Opp., Roopen Agrahara, Bommanahalli, Royal Oak, Bangalore, Karnataka 560068"
Land Rover,Chandigarh,Dada Motors,30.744908,76.784795,9876039026,,Deepak.k@dadamoter.com,"Showroom No. 8, Sec-17, Hotel Taj Shopping Arcade, Chandigarh, Chandigarh 160017"
Land Rover,Chennai,V S T Grandeur,13.065167,80.257132,7375092939,,sales@vstgrandeur.com,"A Wing, New No. 62, Old No.31 & 32, Kgn Towers, Ground Floor, Ethiraj Salai,egmore, Near Shri Kanchi Selva Vinayagar Alayam, Chennai, Tamil Nadu 600008"
Land Rover,Kochi,Muthoot Motors,9.947754,76.318065,8129996999,,,"32/2996B, JLR Division, Kundanoor, Maradu, P.O, NH-47 Bye Pass, Kochi, Kerala 682001"
Land Rover,Coimbatore,Vst Grandeur,10.996301,77.062015,7375093242,,info.cbe@vstgrandeur.com,"145-1c-1, L&t Bye-pass Road, Ondipudur, Oddarpalayam, Coimbatore, Tamil Nadu 641016"
Land Rover,Cuttack,Empreo Prestige,20.407779,85.879371,7735477771,,sourav.sahu@empreoprestige.com,"Bhanpur, Pratapnagari, P.O, Cuttack, Orissa 753011"
Land Rover,Cuttack,Lexus Motors,20.462521,85.88299,7894432002,,jlr@lexusmoters.in,"N.h.5, Cuttack-bhubaneshwar Road, Pratapnagari, Post- Bhanpur, Cuttack, Orissa 753011"
Land Rover,New Delhi,A M P Motors,28.507778,77.297298,7375880569,,,"A-5, Mathura Road, Mohan Cooperative Industrial Estate, Block E, New Delhi, Delhi 110001"
Land Rover,New Delhi,Amp Motors,28.661854,77.152519,7375880658,,abhi.sharma@ampmotors.in,"31, Moti Nagar, Shivaji Marg, New Delhi, Delhi 110015"
Land Rover,New Delhi,Amp Motors,28.533327,77.285621,+911146922222,,,"A-5, Mathura Road, Mohan Co-op Industrial Estate, New Delhi, Delhi 110044"
Land Rover,Guntur,Lakshmi Jlr,16.431136,80.591887,7997991369,,ceo@lakshmijlr.co.in,"Sy. No 397/1, Atmakuru Village, Mangalagiri, Guntur, Andhra Pradesh 522502"
Land Rover,Gurgaon,Amp Motors,28.463608,77.065221,7375880239,,laxmi.pradhan@ampmotors.in,"Sco-316, Sector-29, Near Gymkhana Club, Gurgaon, Haryana 122001"
Land Rover,Gurgaon,Amp Motors,28.463608,77.065221,7375880239,,laxmi.pradhan@ampmotors.in,"Sco-316, Sector-29, Near Gymkhana Club, Gurgaon, Haryana 122001"
Land Rover,Hyderabad,Pride Motors,17.430032,78.41028,040-23606148,,info@inlineno4moters.com,"Plot No. 461, Odyssey Mall, Rd No.36, Jubilee Hills, Near Arrow Advertising, Hyderabad, Telangana 500033"
Land Rover,Indore,Sanghi Brothers,22.770981,75.907993,8889912691,,,"Mr11, Mangal Compound, Ring Road, Gram Pipliyakumar, Devas Naka Lasudia Mori, Indore, Madhya Pradesh 452010"
Land Rover,Jaipur,Amp Motors,26.907973,75.74092,7375880448,,swati.bhardwaj@ampmotors.in,"Ashram Marg, Jaipur Marriot, Jaipur, Rajasthan 302015"
Land Rover,Karnal,Malwa Automotives,29.685783,76.990473,8295511111,,,"Village Kambopura, 118/5 Km Stone, Karnal, Haryana 132001"
Land Rover,Kochi,Muthoot Motors,9.947754,76.318065,8129996999,,,"32/2996B, JLR Division, Kundanoor, Maradu, P.O, NH-47 Bye Pass, Kochi, Kerala 682001"
Land Rover,Kolkata,Lexus Motors,22.543349,88.360227,9831010982,,jlrdesk@lexusmoter.in,"41a, A J C Bose Road, Mullick Bazar, Near Nonapukur Tram Depot, Kolkata, West Bengal 700017"
Land Rover,Kolkata,Lexus Motors,22.371387,88.273991,,,,"Plot No IID/13–14, Maj. Arterial Rd, Kolkata, Near Town Rajarhat, Action Ar Ii, Kolkata, West Bengal 700002"
Land Rover,Lucknow,VISHAL CARS,26.766668,80.873454,7930296300,,,"C-1/19 TO C-1/22, Amar Shaheed Path, Transport Nagar Phase-2, Lucknow, Uttar Pradesh 226012"
Land Rover,Ludhiana,Dada Motors,30.842623,75.97533,9814026262,,info@dadamotors.com,"G.T. Road, Sahnewal, Opp. Govt Girls Sen.Sec.School, Ludhiana, Punjab 141120"
Land Rover,Mangalore,Marqland,12.867503,74.905696,082-42276999,,,"NH-75 Mangaluru-Bangalore Highway, Kannur, Near Kannur Checkpost, Mangalore, Karnataka 575007"
Land Rover,Mangalore,Marqland Motors,12.867659,74.905731,+918242276399,,,"22/1A,22/1C, 22/2A, Mangaluru, Kannur Village, Mangalore, Karnataka 575007"
Land Rover,Mumbai,Modi Motors,18.990505,72.813658,8088659564,,,"Plot No. 1 A, Ceejay House, Ground Floor, Worli, Shivsagar Estate, Mumbai, Maharashtra 400083"
Land Rover,Mumbai,Navnit Motors,19.138369,72.831591,022-67000000,,,"Plot No. B 45/46, Fortune Terraces, New Link Road, Andheri (West), Opp. Citi Mall, Mumbai, Maharashtra 400053"
Land Rover,Nagpur,Anand Techno Marketing  Pvt. Ltd.,21.148997,79.003049,7375098292,,harshal.kohadkar@anandgroup.net.co,"D-3, Anand Techno Marketing  Pvt. Ltd, MIDC Hingna, Near Wadi Toll Naka, Nagpur, Maharashtra 440028"
Land Rover,New Delhi,A M P Motors,28.507778,77.297298,7375880569,,,"A-5, Mathura Road, Mohan Cooperative Industrial Estate, Block E, New Delhi, Delhi 110001"
Land Rover,New Delhi,Amp Motors,28.661854,77.152519,7375880658,,abhi.sharma@ampmotors.in,"31, Moti Nagar, Shivaji Marg, New Delhi, Delhi 110015"
Land Rover,New Delhi,Amp Motors,28.533327,77.285621,+911146922222,,,"A-5, Mathura Road, Mohan Co-op Industrial Estate, New Delhi, Delhi 110044"
Land Rover,Noida,Shiva Motocorp,28.592356,77.322163,7375006526,,,"Sector 5, A-108, Noida, Uttar Pradesh 201301"
Land Rover,Pune,Ace Perkins,18.326018,73.514999,7375802804,,sales@aceperkins.in,"Block No. 1, Godrej Eternia, Pune Mumbai Road, Wakdewadi, Next To Shoppers Stop, Pune, Maharashtra 411005"
Land Rover,Raipur,Satyam Balajee,21.233315,81.643963,8518887087,,jlr@satyambalaji.com,"National Highway No 6, Ring Road No 1, Tatibandh, Janta Colony, Raipur, Chhattisgarh 492011"
Land Rover,Surat,Navjivan,21.167672,72.820805,9737105222,,samir.v@jlr-navjivan.com,"Surat, Surat Dumas Road, Surat, Gujarat 395007"
Lexus,Bangalore,Lexus Bangalore,12.965196,77.596674,1800 300 53987,,contact@lexusindia.co.in,"No: 9/1, Richmond Circle, SKAV909, Bangalore, Karnataka 560001"
Lexus,Bangalore,Lexus Bangalore,12.965196,77.596674,1800 300 53987,,contact@lexusindia.co.in,"No: 9/1, Richmond Circle, SKAV909, Bangalore, Karnataka 560001"
Lexus,New Delhi,Lexus New Delhi,28.618857,77.219671,1800 3005 3987,,,"Janpath, 22A, New Delhi, Delhi 110001"
Lexus,Gurgaon,Lexus Gurgaon,28.502325,77.088621,1800 3005 3987,,,"443, The Oberoi, Phase V, Udyog Vihar, Gurgaon, Haryana 122016"
Lexus,Gurgaon,Lexus Gurgaon,28.502325,77.088621,1800 3005 3987,,,"443, The Oberoi, Phase V, Udyog Vihar, Gurgaon, Haryana 122016"
Lexus,Mumbai,Lexus Mumbai,19.089766,72.865467,1800 3005 3987,,,"Taj Santacruz,  Luxury Retail Arcade, Santacruz East, Chhatrapati Shivaji International Airport (Domestic Terminal) Off: Western Express Highway, Mumbai, Maharashtra 400099"
Lexus,New Delhi,Lexus New Delhi,28.618857,77.219671,1800 3005 3987,,,"Janpath, 22A, New Delhi, Delhi 110001"
Maserati,Bangalore,Jubilant Autoworks,12.965304,77.59773,080-46401111,,,"301 & 302, Reheja Paramount, 138, Residency Road, Near Richmond Circle, Bangalore, Karnataka 560025"
Maserati,Bangalore,Jubilant Autoworks,12.965304,77.59773,080-46401111,,,"301 & 302, Reheja Paramount, 138, Residency Road, Near Richmond Circle, Bangalore, Karnataka 560025"
Maserati,Mumbai,Petal Maserati,19.099965,72.843043,7878751000,, sales@petalmaserati.com,"Luxury Retail Arcade, Csi Airport, Taj Santacruz, Domestic Terminal, Mumbai, Maharashtra 400099"
Mercedes-Benz,Ahmedabad,Benchmark Cars,23.072141,72.524711,7375090515,,"sunoj.t@mb-benchmarkcars.in, tl.ivrs@mb-benchmarkcars.in","S.G. Road Sola, Sun Court, Near Sola Flyover, Ahmedabad, Gujarat 380063"
